Date,Day_of_Week,Is_Weekend,Season,Weather_Type,Special_Occasion,Holiday,Total_Customers,LPG_Usage_kg,Dosa_Sold,Idly_Sold,Vada_Sold,Puri_Sold
2024-11-21,Thursday,0,Autumn,Sunny,No Occasion,0,281,7.51,93,95,48,45
2024-11-22,Friday,0,Autumn,Rainy,Festival,1,382,9.26,83,77,95,127
2024-11-23,Saturday,1,Autumn,Cloudy,No Occasion,0,385,10.38,129,84,128,44
2024-11-24,Sunday,1,Autumn,Sunny,No Occasion,0,436,12.39,123,105,146,62
2024-11-25,Monday,0,Autumn,Rainy,Festival,1,401,8.48,100,121,89,91
2024-11-26,Tuesday,0,Autumn,Sunny,No Occasion,0,155,3.39,37,61,41,16
2024-11-27,Wednesday,0,Autumn,Sunny,Festival,1,528,12.63,137,97,112,182
2024-11-28,Thursday,0,Autumn,Rainy,Local Event,0,188,4.19,33,88,50,17
2024-11-29,Friday,0,Autumn,Sunny,No Occasion,0,241,5.35,73,89,14,65
2024-11-30,Saturday,1,Autumn,Cloudy,No Occasion,0,405,10.74,141,78,89,97
2024-12-01,Sunday,1,Winter,Cold,No Occasion,0,363,7.46,80,79,107,97
2024-12-02,Monday,0,Winter,Foggy,No Occasion,0,360,10.13,116,140,22,82
2024-12-03,Tuesday,0,Winter,Rainy,No Occasion,0,280,6.19,93,109,49,29
2024-12-04,Wednesday,0,Winter,Cold,No Occasion,0,179,4.32,50,56,16,57
2024-12-05,Thursday,0,Winter,Foggy,No Occasion,0,317,9.47,79,85,71,82
2024-12-06,Friday,0,Winter,Foggy,Festival,1,561,16.1,95,102,156,208
2024-12-07,Saturday,1,Winter,Foggy,Local Event,1,473,12.23,116,83,125,149
2024-12-08,Sunday,1,Winter,Sunny,No Occasion,0,441,9.79,154,92,67,128
2024-12-09,Monday,0,Winter,Foggy,No Occasion,0,237,5.06,74,74,33,56
2024-12-10,Tuesday,0,Winter,Foggy,Local Event,1,285,7.64,60,61,65,99
2024-12-11,Wednesday,0,Winter,Foggy,Festival,1,491,13.32,110,56,87,238
2024-12-12,Thursday,0,Winter,Cold,Local Event,1,495,14.59,132,126,77,160
2024-12-13,Friday,0,Winter,Sunny,Festival,1,642,14.26,155,148,146,193
2024-12-14,Saturday,1,Winter,Sunny,No Occasion,0,374,7.78,111,88,82,93
2024-12-15,Sunday,1,Winter,Sunny,Festival,1,614,12.56,139,123,151,201
2024-12-16,Monday,0,Winter,Cold,No Occasion,0,197,4.51,34,59,48,56
2024-12-17,Tuesday,0,Winter,Rainy,No Occasion,0,153,3.09,51,53,30,19
2024-12-18,Wednesday,0,Winter,Foggy,No Occasion,0,254,6.11,53,77,49,75
2024-12-19,Thursday,0,Winter,Foggy,No Occasion,0,306,7.61,115,61,48,82
2024-12-20,Friday,0,Winter,Foggy,No Occasion,0,337,6.81,123,54,68,92
2024-12-21,Saturday,1,Winter,Foggy,No Occasion,0,322,6.55,101,60,81,80
2024-12-22,Sunday,1,Winter,Foggy,Festival,0,520,11.14,99,142,114,165
2024-12-23,Monday,0,Winter,Rainy,Festival,1,379,10.97,66,113,103,97
2024-12-24,Tuesday,0,Winter,Sunny,No Occasion,0,253,6.32,54,54,63,82
2024-12-25,Wednesday,0,Winter,Cold,No Occasion,0,329,6.93,99,89,45,96
2024-12-26,Thursday,0,Winter,Rainy,No Occasion,0,215,5.18,59,50,50,56
2024-12-27,Friday,0,Winter,Sunny,No Occasion,0,426,12.67,115,148,85,78
2024-12-28,Saturday,1,Winter,Sunny,No Occasion,0,457,10.2,158,105,89,105
2024-12-29,Sunday,1,Winter,Foggy,Festival,0,528,11.06,138,111,152,127
2024-12-30,Monday,0,Winter,Sunny,No Occasion,0,365,10.73,129,56,102,78
2024-12-31,Tuesday,0,Winter,Foggy,No Occasion,0,307,8.63,95,45,105,62
2025-01-01,Wednesday,0,Winter,Cold,No Occasion,0,243,5.02,57,61,40,85
2025-01-02,Thursday,0,Winter,Sunny,No Occasion,0,106,2.24,35,29,36,6
2025-01-03,Friday,0,Winter,Cold,No Occasion,0,426,9.88,192,107,55,72
2025-01-04,Saturday,1,Winter,Cold,No Occasion,0,425,9.1,142,85,82,116
2025-01-05,Sunday,1,Winter,Foggy,Local Event,1,502,14.09,116,80,156,150
2025-01-06,Monday,0,Winter,Cold,Festival,1,590,15.22,143,117,121,209
2025-01-07,Tuesday,0,Winter,Foggy,No Occasion,0,299,7.03,130,105,6,58
2025-01-08,Wednesday,0,Winter,Foggy,No Occasion,0,320,7.32,73,67,52,128
2025-01-09,Thursday,0,Winter,Cold,No Occasion,0,274,6.73,72,95,24,83
2025-01-10,Friday,0,Winter,Foggy,No Occasion,0,206,4.85,69,45,26,66
2025-01-11,Saturday,1,Winter,Rainy,Local Event,0,390,10.2,113,134,78,65
2025-01-12,Sunday,1,Winter,Foggy,No Occasion,0,356,9.87,176,89,27,64
2025-01-13,Monday,0,Winter,Cold,No Occasion,0,363,7.26,112,73,75,103
2025-01-14,Tuesday,0,Winter,Rainy,No Occasion,1,334,7.73,115,94,36,89
2025-01-15,Wednesday,0,Winter,Sunny,No Occasion,0,358,7.29,88,55,110,105
2025-01-16,Thursday,0,Winter,Cold,Local Event,0,338,7.96,110,59,56,113
2025-01-17,Friday,0,Winter,Rainy,No Occasion,0,246,7.24,74,74,77,21
2025-01-18,Saturday,1,Winter,Cold,No Occasion,0,409,11.7,167,91,68,83
2025-01-19,Sunday,1,Winter,Sunny,Local Event,1,458,11.95,100,112,126,120
2025-01-20,Monday,0,Winter,Rainy,No Occasion,0,301,8.07,65,121,87,28
2025-01-21,Tuesday,0,Winter,Foggy,No Occasion,0,279,6.91,76,81,64,58
2025-01-22,Wednesday,0,Winter,Sunny,No Occasion,0,278,5.78,78,82,51,67
2025-01-23,Thursday,0,Winter,Foggy,No Occasion,0,181,4.23,63,34,35,49
2025-01-24,Friday,0,Winter,Rainy,No Occasion,1,236,5.13,51,83,40,62
2025-01-25,Saturday,1,Winter,Cold,No Occasion,0,396,11.66,104,98,92,102
2025-01-26,Sunday,1,Winter,Cold,Festival,1,622,18.41,121,159,145,197
2025-01-27,Monday,0,Winter,Sunny,No Occasion,0,351,7.57,76,98,80,97
2025-01-28,Tuesday,0,Winter,Rainy,No Occasion,0,307,7.18,104,86,46,71
2025-01-29,Wednesday,0,Winter,Foggy,No Occasion,0,246,6.03,86,59,8,93
2025-01-30,Thursday,0,Winter,Sunny,No Occasion,0,338,8.03,85,81,79,93
2025-01-31,Friday,0,Winter,Cold,No Occasion,0,308,9.17,94,17,86,111
2025-02-01,Saturday,1,Winter,Foggy,No Occasion,0,344,9.35,103,91,92,58
2025-02-02,Sunday,1,Winter,Rainy,No Occasion,0,353,7.32,110,84,103,56
2025-02-03,Monday,0,Winter,Foggy,No Occasion,0,415,10.39,90,95,118,112
2025-02-04,Tuesday,0,Winter,Foggy,No Occasion,0,273,5.61,108,92,14,59
2025-02-05,Wednesday,0,Winter,Foggy,Festival,1,591,12.11,138,45,124,284
2025-02-06,Thursday,0,Winter,Foggy,No Occasion,0,269,5.69,76,58,51,84
2025-02-07,Friday,0,Winter,Rainy,Festival,0,457,11.45,119,137,102,99
2025-02-08,Saturday,1,Winter,Foggy,Festival,1,492,10.23,166,76,68,182
2025-02-09,Sunday,1,Winter,Rainy,Festival,1,304,6.96,61,76,79,88
2025-02-10,Monday,0,Winter,Rainy,No Occasion,0,302,6.99,82,153,16,51
2025-02-11,Tuesday,0,Winter,Sunny,Local Event,0,359,7.66,90,116,65,88
2025-02-12,Wednesday,0,Winter,Cold,Local Event,1,465,13.63,124,116,14,211
2025-02-13,Thursday,0,Winter,Sunny,No Occasion,0,307,7.27,87,90,61,69
2025-02-14,Friday,0,Winter,Cold,Festival,1,595,17.18,176,115,79,225
2025-02-15,Saturday,1,Winter,Sunny,No Occasion,0,429,12.32,114,134,87,94
2025-02-16,Sunday,1,Winter,Cold,No Occasion,0,362,9.67,80,75,70,137
2025-02-17,Monday,0,Winter,Rainy,No Occasion,0,266,6.28,87,82,56,41
2025-02-18,Tuesday,0,Winter,Rainy,Festival,1,414,8.66,94,118,71,131
2025-02-19,Wednesday,0,Winter,Foggy,No Occasion,0,116,3.35,57,15,20,24
2025-02-20,Thursday,0,Winter,Cold,No Occasion,0,331,9.81,108,75,64,84
2025-02-21,Friday,0,Winter,Foggy,No Occasion,0,268,7.98,79,69,60,60
2025-02-22,Saturday,1,Winter,Rainy,Festival,1,502,10.71,113,121,91,177
2025-02-23,Sunday,1,Winter,Sunny,No Occasion,0,360,9.6,124,67,61,108
2025-02-24,Monday,0,Winter,Foggy,No Occasion,0,244,5.99,29,68,62,85
2025-02-25,Tuesday,0,Winter,Cold,Local Event,0,347,8.27,97,130,46,74
2025-02-26,Wednesday,0,Winter,Foggy,Festival,1,517,12.97,106,90,89,232
2025-02-27,Thursday,0,Winter,Foggy,No Occasion,0,287,8.55,38,111,49,89
2025-02-28,Friday,0,Winter,Cold,No Occasion,1,409,10.88,108,61,95,145
2025-03-01,Saturday,1,Summer,Sunny,No Occasion,0,334,8.5,116,81,63,74
2025-03-02,Sunday,1,Summer,Sunny,No Occasion,0,386,7.95,135,100,88,63
2025-03-03,Monday,0,Summer,Rainy,No Occasion,0,175,4.47,46,68,32,29
2025-03-04,Tuesday,0,Summer,Sunny,Local Event,0,346,7.88,113,74,32,127
2025-03-05,Wednesday,0,Summer,Sunny,No Occasion,0,324,9.6,113,145,12,54
2025-03-06,Thursday,0,Summer,Sunny,No Occasion,0,325,7.44,95,133,34,63
2025-03-07,Friday,0,Summer,Sunny,No Occasion,0,263,5.63,67,90,37,69
2025-03-08,Saturday,1,Summer,Sunny,No Occasion,0,456,9.18,133,147,101,75
2025-03-09,Sunday,1,Summer,Rainy,No Occasion,0,353,10.29,102,157,69,25
2025-03-10,Monday,0,Summer,Cloudy,Local Event,1,470,9.82,109,152,98,111
2025-03-11,Tuesday,0,Summer,Sunny,Festival,1,586,13.81,111,129,142,204
2025-03-12,Wednesday,0,Summer,Sunny,Festival,1,578,16.01,167,101,84,226
2025-03-13,Thursday,0,Summer,Sunny,No Occasion,0,316,8.79,133,75,60,48
2025-03-14,Friday,0,Summer,Sunny,No Occasion,0,297,7.39,110,126,50,11
2025-03-15,Saturday,1,Summer,Sunny,No Occasion,0,410,12.07,183,89,121,17
2025-03-16,Sunday,1,Summer,Sunny,No Occasion,0,474,13.8,200,141,115,18
2025-03-17,Monday,0,Summer,Cloudy,No Occasion,0,387,8.2,109,162,73,43
2025-03-18,Tuesday,0,Summer,Cloudy,No Occasion,0,273,7.86,88,76,64,45
2025-03-19,Wednesday,0,Summer,Cloudy,No Occasion,0,289,6.55,81,86,43,79
2025-03-20,Thursday,0,Summer,Sunny,No Occasion,0,203,6.03,58,61,51,33
2025-03-21,Friday,0,Summer,Cloudy,No Occasion,0,346,9.16,150,99,9,88
2025-03-22,Saturday,1,Summer,Rainy,No Occasion,0,221,5.46,95,66,53,7
2025-03-23,Sunday,1,Summer,Cloudy,No Occasion,0,434,9.76,143,115,70,106
2025-03-24,Monday,0,Summer,Cloudy,No Occasion,0,353,10.29,139,78,74,62
2025-03-25,Tuesday,0,Summer,Sunny,No Occasion,0,283,7.5,114,60,91,18
2025-03-26,Wednesday,0,Summer,Sunny,No Occasion,0,313,9.39,110,94,77,32
2025-03-27,Thursday,0,Summer,Cloudy,No Occasion,0,388,10.13,146,119,48,75
2025-03-28,Friday,0,Summer,Sunny,No Occasion,0,305,9.06,142,83,42,38
2025-03-29,Saturday,1,Summer,Cloudy,No Occasion,0,370,8.83,130,128,73,39
2025-03-30,Sunday,1,Summer,Sunny,No Occasion,0,466,12.93,141,175,69,81
2025-03-31,Monday,0,Summer,Rainy,No Occasion,0,209,4.68,33,113,43,20
2025-04-01,Tuesday,0,Summer,Cloudy,No Occasion,0,218,4.87,66,74,23,55
2025-04-02,Wednesday,0,Summer,Cloudy,Local Event,1,342,9.71,117,62,66,97
2025-04-03,Thursday,0,Summer,Cloudy,No Occasion,0,239,5.05,70,70,67,32
2025-04-04,Friday,0,Summer,Rainy,No Occasion,0,225,6.62,66,116,33,10
2025-04-05,Saturday,1,Summer,Sunny,No Occasion,0,320,7.8,87,104,111,18
2025-04-06,Sunday,1,Summer,Sunny,No Occasion,0,459,9.98,151,132,124,52
2025-04-07,Monday,0,Summer,Cloudy,Local Event,0,262,5.81,54,98,71,39
2025-04-08,Tuesday,0,Summer,Cloudy,No Occasion,0,378,10.91,118,169,75,16
2025-04-09,Wednesday,0,Summer,Sunny,No Occasion,1,497,11.42,149,149,76,123
2025-04-10,Thursday,0,Summer,Cloudy,No Occasion,0,285,6.83,66,105,65,49
2025-04-11,Friday,0,Summer,Sunny,No Occasion,0,303,6.84,100,115,55,33
2025-04-12,Saturday,1,Summer,Sunny,No Occasion,1,526,14.87,137,124,133,132
2025-04-13,Sunday,1,Summer,Cloudy,No Occasion,0,437,9.93,137,114,113,73
2025-04-14,Monday,0,Summer,Cloudy,Festival,1,608,17.49,99,183,132,194
2025-04-15,Tuesday,0,Summer,Sunny,No Occasion,0,276,7.34,81,91,24,80
2025-04-16,Wednesday,0,Summer,Sunny,No Occasion,0,245,4.98,66,88,32,59
2025-04-17,Thursday,0,Summer,Sunny,No Occasion,0,255,6.66,72,93,80,10
2025-04-18,Friday,0,Summer,Rainy,Local Event,0,232,6.55,60,89,34,49
2025-04-19,Saturday,1,Summer,Cloudy,Festival,1,737,16.38,211,63,161,302
2025-04-20,Sunday,1,Summer,Rainy,No Occasion,0,285,7.13,76,111,69,29
2025-04-21,Monday,0,Summer,Sunny,No Occasion,0,337,6.84,123,110,57,47
2025-04-22,Tuesday,0,Summer,Cloudy,No Occasion,0,386,10.63,89,161,120,16
2025-04-23,Wednesday,0,Summer,Cloudy,No Occasion,0,350,10.4,65,106,97,82
2025-04-24,Thursday,0,Summer,Sunny,No Occasion,0,235,6.68,61,86,55,33
2025-04-25,Friday,0,Summer,Sunny,No Occasion,0,239,6.95,79,82,40,38
2025-04-26,Saturday,1,Summer,Sunny,No Occasion,0,376,7.73,132,108,90,46
2025-04-27,Sunday,1,Summer,Sunny,No Occasion,1,571,15.9,180,132,122,137
2025-04-28,Monday,0,Summer,Sunny,No Occasion,0,285,6.65,81,121,52,31
2025-04-29,Tuesday,0,Summer,Sunny,No Occasion,0,328,6.91,97,110,63,58
2025-04-30,Wednesday,0,Summer,Sunny,No Occasion,0,263,7.75,112,62,41,48
2025-05-01,Thursday,0,Summer,Sunny,Local Event,1,394,9.88,113,108,63,110
2025-05-02,Friday,0,Summer,Sunny,Local Event,0,308,6.62,80,55,114,59
2025-05-03,Saturday,1,Summer,Sunny,No Occasion,0,344,7.29,119,90,83,52
2025-05-04,Sunday,1,Summer,Cloudy,No Occasion,0,466,9.87,120,121,108,117
2025-05-05,Monday,0,Summer,Sunny,Festival,1,550,14.32,81,126,111,232
2025-05-06,Tuesday,0,Summer,Sunny,No Occasion,0,327,7.51,88,126,61,52
2025-05-07,Wednesday,0,Summer,Rainy,Local Event,0,252,5.68,76,110,34,32
2025-05-08,Thursday,0,Summer,Sunny,No Occasion,0,350,7.16,150,136,53,11
2025-05-09,Friday,0,Summer,Sunny,No Occasion,0,324,7.25,130,123,35,36
2025-05-10,Saturday,1,Summer,Sunny,No Occasion,0,433,11.94,187,96,92,58
2025-05-11,Sunday,1,Summer,Cloudy,No Occasion,0,445,11.18,173,100,133,39
2025-05-12,Monday,0,Summer,Sunny,No Occasion,0,326,9.02,88,91,80,67
2025-05-13,Tuesday,0,Summer,Cloudy,No Occasion,0,235,6.05,88,58,52,37
2025-05-14,Wednesday,0,Summer,Sunny,No Occasion,0,333,8.18,108,152,28,45
2025-05-15,Thursday,0,Summer,Sunny,Festival,1,608,13.46,113,174,126,195
2025-05-16,Friday,0,Summer,Sunny,Festival,1,647,14.74,164,181,139,163
2025-05-17,Saturday,1,Summer,Cloudy,No Occasion,0,394,11.15,136,143,89,26
2025-05-18,Sunday,1,Summer,Cloudy,Local Event,0,348,7.94,95,94,91,68
2025-05-19,Monday,0,Summer,Rainy,No Occasion,0,293,7.2,92,113,68,20
2025-05-20,Tuesday,0,Summer,Sunny,No Occasion,0,391,9.97,74,135,116,66
2025-05-21,Wednesday,0,Summer,Rainy,No Occasion,0,169,4.76,51,79,15,24
2025-05-22,Thursday,0,Summer,Sunny,No Occasion,0,302,7.59,101,87,88,26
2025-05-23,Friday,0,Summer,Cloudy,No Occasion,0,279,8.21,67,85,51,76
2025-05-24,Saturday,1,Summer,Cloudy,No Occasion,0,473,12.17,171,144,92,66
2025-05-25,Sunday,1,Summer,Rainy,Festival,1,436,10.28,62,132,124,118
2025-05-26,Monday,0,Summer,Rainy,Local Event,1,230,5.11,89,75,23,43
2025-05-27,Tuesday,0,Summer,Rainy,No Occasion,0,208,5.2,41,105,46,16
2025-05-28,Wednesday,0,Summer,Cloudy,No Occasion,0,248,6.43,60,110,28,50
2025-05-29,Thursday,0,Summer,Sunny,No Occasion,0,240,6.15,80,99,58,3
2025-05-30,Friday,0,Summer,Sunny,No Occasion,0,329,7.87,84,102,101,42
2025-05-31,Saturday,1,Summer,Sunny,No Occasion,0,476,11.57,206,147,73,50
2025-06-01,Sunday,1,Monsoon,Rainy,No Occasion,0,298,6.36,77,105,97,19
2025-06-02,Monday,0,Monsoon,Rainy,No Occasion,0,268,7.69,76,111,60,21
2025-06-03,Tuesday,0,Monsoon,Rainy,Festival,1,340,8.06,86,83,80,91
2025-06-04,Wednesday,0,Monsoon,Cloudy,No Occasion,0,335,8.46,123,117,14,81
2025-06-05,Thursday,0,Monsoon,Cloudy,Local Event,1,389,7.89,90,95,118,86
2025-06-06,Friday,0,Monsoon,Rainy,Local Event,0,280,6.76,90,110,64,16
2025-06-07,Saturday,1,Monsoon,Sunny,Local Event,1,542,14.43,140,131,145,126
2025-06-08,Sunday,1,Monsoon,Cloudy,No Occasion,0,428,12.56,137,96,148,47
2025-06-09,Monday,0,Monsoon,Heavy Rain,Local Event,1,226,5.2,55,75,46,50
2025-06-10,Tuesday,0,Monsoon,Cloudy,No Occasion,0,364,9.14,135,118,58,53
2025-06-11,Wednesday,0,Monsoon,Cloudy,No Occasion,0,380,11.01,115,128,68,69
2025-06-12,Thursday,0,Monsoon,Rainy,No Occasion,0,309,8.32,97,131,70,11
2025-06-13,Friday,0,Monsoon,Rainy,No Occasion,0,290,8.01,119,86,77,8
2025-06-14,Saturday,1,Monsoon,Cloudy,Festival,1,623,14.92,120,165,134,204
2025-06-15,Sunday,1,Monsoon,Cloudy,No Occasion,0,400,9.46,185,72,99,44
2025-06-16,Monday,0,Monsoon,Rainy,No Occasion,0,337,7.47,76,125,63,73
2025-06-17,Tuesday,0,Monsoon,Rainy,No Occasion,0,258,6.78,46,119,57,36
2025-06-18,Wednesday,0,Monsoon,Rainy,No Occasion,0,255,6.79,40,88,78,49
2025-06-19,Thursday,0,Monsoon,Rainy,No Occasion,0,357,8.21,107,155,29,66
2025-06-20,Friday,0,Monsoon,Rainy,No Occasion,0,280,6.34,68,104,88,20
2025-06-21,Saturday,1,Monsoon,Heavy Rain,No Occasion,0,337,8.64,83,120,109,25
2025-06-22,Sunday,1,Monsoon,Sunny,Local Event,0,404,11.3,151,106,128,19
2025-06-23,Monday,0,Monsoon,Cloudy,No Occasion,0,333,9.3,106,45,93,89
2025-06-24,Tuesday,0,Monsoon,Rainy,No Occasion,0,234,5.06,74,43,94,23
2025-06-25,Wednesday,0,Monsoon,Rainy,No Occasion,0,268,6.38,91,113,42,22
2025-06-26,Thursday,0,Monsoon,Cloudy,No Occasion,0,385,8.68,129,114,47,95
2025-06-27,Friday,0,Monsoon,Rainy,No Occasion,0,309,8.11,64,127,103,15
2025-06-28,Saturday,1,Monsoon,Heavy Rain,No Occasion,1,161,4.74,64,38,46,13
2025-06-29,Sunday,1,Monsoon,Rainy,No Occasion,0,236,6.59,51,78,71,36
2025-06-30,Monday,0,Monsoon,Cloudy,No Occasion,0,295,7.63,105,73,70,47
2025-07-01,Tuesday,0,Monsoon,Cloudy,Local Event,1,412,10.51,96,98,97,121
2025-07-02,Wednesday,0,Monsoon,Heavy Rain,No Occasion,0,217,5.02,45,84,61,27
2025-07-03,Thursday,0,Monsoon,Rainy,No Occasion,0,219,6.26,71,77,35,36
2025-07-04,Friday,0,Monsoon,Heavy Rain,No Occasion,0,158,3.29,68,68,13,9
2025-07-05,Saturday,1,Monsoon,Rainy,No Occasion,0,421,11.02,148,140,89,44
2025-07-06,Sunday,1,Monsoon,Sunny,No Occasion,0,431,12.36,175,94,70,92
2025-07-07,Monday,0,Monsoon,Cloudy,No Occasion,0,337,9.1,118,134,43,42
2025-07-08,Tuesday,0,Monsoon,Heavy Rain,No Occasion,0,197,4.7,58,65,45,29
2025-07-09,Wednesday,0,Monsoon,Rainy,Festival,1,289,8.04,84,52,57,96
2025-07-10,Thursday,0,Monsoon,Cloudy,No Occasion,0,271,6.71,94,111,39,27
2025-07-11,Friday,0,Monsoon,Cloudy,No Occasion,0,353,8.38,160,82,69,42
2025-07-12,Saturday,1,Monsoon,Cloudy,No Occasion,0,391,9.77,187,51,74,79
2025-07-13,Sunday,1,Monsoon,Rainy,No Occasion,0,155,4.23,48,54,50,3
2025-07-14,Monday,0,Monsoon,Cloudy,No Occasion,0,238,4.94,135,27,43,33
2025-07-15,Tuesday,0,Monsoon,Rainy,No Occasion,0,244,5.72,72,101,35,36
2025-07-16,Wednesday,0,Monsoon,Cloudy,No Occasion,0,315,8.07,116,124,35,40
2025-07-17,Thursday,0,Monsoon,Cloudy,No Occasion,0,260,7.58,101,58,51,50
2025-07-18,Friday,0,Monsoon,Cloudy,No Occasion,0,323,8.46,93,111,71,48
2025-07-19,Saturday,1,Monsoon,Cloudy,No Occasion,0,407,10.08,158,63,135,51
2025-07-20,Sunday,1,Monsoon,Cloudy,No Occasion,0,436,10.75,124,78,110,124
2025-07-21,Monday,0,Monsoon,Cloudy,Festival,1,534,11.54,133,138,82,181
2025-07-22,Tuesday,0,Monsoon,Sunny,No Occasion,0,276,5.97,118,73,43,42
2025-07-23,Wednesday,0,Monsoon,Rainy,No Occasion,0,287,7.32,95,116,14,62
2025-07-24,Thursday,0,Monsoon,Rainy,No Occasion,0,251,6.2,70,117,58,6
2025-07-25,Friday,0,Monsoon,Rainy,No Occasion,0,176,4.83,48,86,24,18
2025-07-26,Saturday,1,Monsoon,Sunny,No Occasion,0,503,11.66,149,133,139,82
2025-07-27,Sunday,1,Monsoon,Rainy,Festival,1,460,9.38,118,98,146,98
2025-07-28,Monday,0,Monsoon,Rainy,No Occasion,0,228,6.59,71,42,86,29
2025-07-29,Tuesday,0,Monsoon,Cloudy,No Occasion,0,344,8.91,154,62,78,50
2025-07-30,Wednesday,0,Monsoon,Rainy,No Occasion,0,329,6.73,91,138,66,34
2025-07-31,Thursday,0,Monsoon,Heavy Rain,No Occasion,0,128,3.77,50,63,11,4
2025-08-01,Friday,0,Monsoon,Rainy,No Occasion,0,264,6.53,80,79,70,35
2025-08-02,Saturday,1,Monsoon,Rainy,No Occasion,0,428,8.85,140,149,63,76
2025-08-03,Sunday,1,Monsoon,Rainy,Local Event,0,283,6.48,68,131,66,18
2025-08-04,Monday,0,Monsoon,Sunny,Festival,1,478,13.96,108,87,105,178
2025-08-05,Tuesday,0,Monsoon,Cloudy,No Occasion,0,244,6.63,77,52,80,35
2025-08-06,Wednesday,0,Monsoon,Sunny,No Occasion,0,282,5.78,111,79,55,37
2025-08-07,Thursday,0,Monsoon,Cloudy,No Occasion,0,348,7.41,100,97,53,98
2025-08-08,Friday,0,Monsoon,Rainy,Festival,0,336,10.0,95,85,82,74
2025-08-09,Saturday,1,Monsoon,Rainy,No Occasion,0,318,7.59,106,113,80,19
2025-08-10,Sunday,1,Monsoon,Rainy,No Occasion,0,385,8.22,126,110,95,54
2025-08-11,Monday,0,Monsoon,Rainy,No Occasion,0,241,7.21,84,65,58,34
2025-08-12,Tuesday,0,Monsoon,Cloudy,No Occasion,0,324,7.38,87,86,78,73
2025-08-13,Wednesday,0,Monsoon,Cloudy,No Occasion,0,266,6.62,67,69,69,61
2025-08-14,Thursday,0,Monsoon,Heavy Rain,No Occasion,0,162,3.72,62,47,44,9
2025-08-15,Friday,0,Monsoon,Sunny,No Occasion,0,288,6.38,95,83,3,107
2025-08-16,Saturday,1,Monsoon,Rainy,No Occasion,0,449,9.14,162,138,92,57
2025-08-17,Sunday,1,Monsoon,Heavy Rain,No Occasion,0,135,2.75,44,42,41,8
2025-08-18,Monday,0,Monsoon,Sunny,No Occasion,0,340,7.0,92,132,43,73
2025-08-19,Tuesday,0,Monsoon,Sunny,No Occasion,0,315,8.53,147,59,79,30
2025-08-20,Wednesday,0,Monsoon,Rainy,No Occasion,0,277,7.13,79,123,63,12
2025-08-21,Thursday,0,Monsoon,Sunny,Festival,1,614,16.31,141,127,152,194
2025-08-22,Friday,0,Monsoon,Sunny,No Occasion,0,320,7.55,152,105,50,13
2025-08-23,Saturday,1,Monsoon,Heavy Rain,No Occasion,0,310,6.29,120,126,56,8
2025-08-24,Sunday,1,Monsoon,Rainy,No Occasion,0,422,9.71,226,96,93,7
2025-08-25,Monday,0,Monsoon,Sunny,No Occasion,0,279,6.5,90,92,64,33
2025-08-26,Tuesday,0,Monsoon,Rainy,No Occasion,0,294,7.2,134,95,44,21
2025-08-27,Wednesday,0,Monsoon,Heavy Rain,No Occasion,0,224,4.76,65,84,42,33
2025-08-28,Thursday,0,Monsoon,Rainy,No Occasion,0,174,4.98,56,64,36,18
2025-08-29,Friday,0,Monsoon,Cloudy,No Occasion,0,274,6.94,91,95,45,43
2025-08-30,Saturday,1,Monsoon,Sunny,No Occasion,0,400,11.71,154,120,93,33
2025-08-31,Sunday,1,Monsoon,Cloudy,Local Event,0,396,11.56,204,78,97,17
2025-09-01,Monday,0,Monsoon,Heavy Rain,No Occasion,1,276,6.93,53,112,71,40
2025-09-02,Tuesday,0,Monsoon,Cloudy,No Occasion,0,340,8.67,101,77,100,62
2025-09-03,Wednesday,0,Monsoon,Rainy,No Occasion,0,208,4.46,71,31,80,26
2025-09-04,Thursday,0,Monsoon,Rainy,No Occasion,0,330,9.07,116,151,55,8
2025-09-05,Friday,0,Monsoon,Rainy,No Occasion,0,332,9.21,149,73,93,17
2025-09-06,Saturday,1,Monsoon,Cloudy,Local Event,0,435,10.05,184,107,71,73
2025-09-07,Sunday,1,Monsoon,Rainy,No Occasion,0,362,8.12,109,180,24,49
2025-09-08,Monday,0,Monsoon,Rainy,No Occasion,0,239,5.72,83,92,29,35
2025-09-09,Tuesday,0,Monsoon,Heavy Rain,No Occasion,0,164,3.55,44,60,37,23
2025-09-10,Wednesday,0,Monsoon,Rainy,No Occasion,0,283,5.83,67,133,47,36
2025-09-11,Thursday,0,Monsoon,Rainy,No Occasion,0,230,4.68,78,86,13,53
2025-09-12,Friday,0,Monsoon,Heavy Rain,No Occasion,1,100,2.91,19,50,19,12
2025-09-13,Saturday,1,Monsoon,Cloudy,Festival,1,708,19.06,154,135,240,179
2025-09-14,Sunday,1,Monsoon,Rainy,No Occasion,0,339,9.39,146,82,89,22
2025-09-15,Monday,0,Monsoon,Rainy,No Occasion,0,291,7.58,100,118,65,8
2025-09-16,Tuesday,0,Monsoon,Rainy,No Occasion,0,266,7.61,71,147,29,19
2025-09-17,Wednesday,0,Monsoon,Heavy Rain,No Occasion,0,140,3.64,55,34,41,10
2025-09-18,Thursday,0,Monsoon,Sunny,No Occasion,0,281,8.36,114,66,42,59
2025-09-19,Friday,0,Monsoon,Rainy,No Occasion,0,280,7.55,76,63,90,51
2025-09-20,Saturday,1,Monsoon,Rainy,No Occasion,0,295,8.24,126,145,18,6
